src,explanation_used,literal_used,final_translation,QE_final,QE_literal,QE_explanation,DA_final,DA_literal,DA_explanation,QE_final_gt_literal,DA_final_gt_literal
दिल लगा कर पढ़ना,to study diligently,to study with the heart attached,Study hard.,3.46451997756958e-05,-0.17978538572788239,-0.09230116009712219,0.8319986462593079,0.6457028985023499,0.9744828939437866,1.0,1.0
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,That's just sour grapes.,-0.43075934052467346,0.037607818841934204,-0.43310996890068054,0.477030485868454,0.5020994544029236,0.9742522239685059,0.0,0.0
आँखें मूँदना,to ignore intentionally,to shut/close the eyes,Turn a blind eye.,-0.006777428090572357,0.04909477010369301,-0.46007072925567627,0.5553932785987854,0.5156434178352356,0.9777334332466125,0.0,1.0
सांड को लाल कपड़ा दिखाना,to provoke someone deliberately,to show a red cloth to a bull,to poke the bear,-0.8912678360939026,-0.6602907776832581,-0.5559014081954956,0.49651768803596497,0.417490154504776,0.9766925573348999,0.0,1.0
झूठ बोलकर बचना,to lie and escape consequences,to escape by telling a lie,to lie your way out of it,-0.45789670944213867,-0.2654213011264801,0.09317339956760406,0.6259467601776123,0.8637465238571167,0.9866240620613098,0.0,0.0
पैर पीछे खींचना,to withdraw from commitment,to pull the feet back,to back out of a commitment,-0.41418617963790894,-0.29831036925315857,-0.4257884919643402,0.8498266339302063,0.5631555318832397,0.9783505797386169,0.0,1.0
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,to be left speechless,-0.6787224411964417,0.13529358804225922,-0.7760010957717896,0.6118610501289368,0.3936927020549774,0.9583955407142639,0.0,1.0
नाच न जाने आँगन टेढ़ा,blame surroundings for one’s lack,"doesn’t know to dance, (says) the courtyard is crooked",A bad workman blames his tools.,-0.5695174336433411,-0.4403265118598938,-0.5900772213935852,0.5994367003440857,0.4697757661342621,0.9635331034660339,0.0,1.0
अंधेरे में तीर चलाना,to try without knowledge,to shoot an arrow in the dark,to take a shot in the dark,-0.19522953033447266,-0.13809627294540405,-0.5066384673118591,0.5391703248023987,0.5182170867919922,0.9721418619155884,0.0,1.0
दिल को छू जाना,to touch emotionally,to go and touch the heart,to touch someone's heart,0.20720124244689941,-0.22831037640571594,-0.33650386333465576,0.7205271124839783,0.6588962078094482,0.9632922410964966,1.0,1.0
दिल हार बैठना,to lose one’s heart (fall in love),to sit having lost the heart,to fall in love,-0.34562283754348755,-0.4945250451564789,-0.15479695796966553,0.7333510518074036,0.564887285232544,0.9649134278297424,1.0,1.0
आँख नीची करना,to lower eyes in shame,to lower the eyes,to look down in shame,-0.3256476819515228,-0.16465815901756287,-0.15631946921348572,0.8592447638511658,0.803730309009552,0.9726211428642273,0.0,1.0
आँखों में आँसू आना,to become emotional or sad,for tears to come into the eyes,to get teary-eyed,-0.0915505588054657,0.37229064106941223,-0.26536664366722107,0.5931401252746582,0.555090606212616,0.9818776249885559,0.0,1.0
सांड की तरह दौड़ना,to rush without thinking,to run like a bull,to charge in headfirst,-0.8505793809890747,-0.14203324913978577,-0.2899296283721924,0.37815287709236145,0.5647622346878052,0.960862934589386,0.0,0.0
झूठ फैलाना,to spread lies,to spread lies,to spread lies,0.4144551157951355,0.41445478796958923,0.41445478796958923,0.9872514605522156,0.9872514009475708,0.9872514605522156,1.0,1.0
दिल जीत लेना,to win affection,to win the heart,to win someone's heart,0.18868038058280945,0.1064595878124237,-0.12340769171714783,0.8640284538269043,0.8430752158164978,0.9892924427986145,1.0,1.0
अंधे को अंधेरे में बहुत दूर की सूझी,to overestimate one’s own understanding,"to a blind person, in darkness, perceiving the far-off",to think you can see in the dark,-0.20093108713626862,-0.23576751351356506,-0.5405561923980713,0.5482023358345032,0.4455227851867676,0.9592898488044739,1.0,1.0
पैर फैलाना,to extend scope gradually,to spread the feet,to expand one's reach,-0.23308664560317993,-0.21749138832092285,-0.26039835810661316,0.7272858023643494,0.6214197874069214,0.9800542593002319,0.0,1.0
जुबान बंद कर देना,to silence someone completely,to shut the tongue,to shut someone up,-0.5514594912528992,-0.14469391107559204,-0.21781249344348907,0.80714350938797,0.570646345615387,0.9840563535690308,0.0,1.0
आँखें झुकाना,to be modest/shy,to cast the eyes down,to lower one's gaze,-0.26503661274909973,-0.5212359428405762,-0.4110041856765747,0.5989004373550415,0.5467121005058289,0.981888473033905,1.0,1.0
नेकी कर दरिया में डाल,do good without expectation,do good and throw it into the river,Do good and forget about it.,-0.3256467282772064,-0.48312053084373474,-0.6441872119903564,0.6517446041107178,0.48165956139564514,0.9715712070465088,1.0,1.0
दिल लगाना,to fall in love,to attach the heart,to fall in love,-0.3138231933116913,-0.5669446587562561,-0.3138231933116913,0.9867876768112183,0.5443457365036011,0.9867876768112183,1.0,1.0
जुबान काट लेना,to regret words spoken,to bite the tongue,to eat one's words,-0.6802379488945007,-0.482875257730484,-0.33978959918022156,0.6428422331809998,0.4508332312107086,0.9701135158538818,0.0,1.0
आँखें तरेर कर देखना,to glare angrily,to look by glaring the eyes,stare daggers at someone,-0.7706610560417175,-0.3395788371562958,-0.5712404251098633,0.5540207028388977,0.6208178400993347,0.9747116565704346,0.0,0.0
दिमाग ठनकना,to get suspicious,for the brain to tinkle/click,to smell a rat,-0.8616294264793396,-0.5794867873191833,-0.6202617287635803,0.4241519272327423,0.46477898955345154,0.9725421667098999,0.0,0.0
सांड की तरह जिद्दी,to be very stubborn,stubborn like a bull,stubborn as a mule,0.05804337188601494,0.14126646518707275,-0.409481406211853,0.6867532730102539,0.7269825339317322,0.9782686829566956,0.0,0.0
पैर रोकना,to restrain or hesitate,to stop the feet,to hold back,-0.41087237000465393,-0.5060380101203918,-0.3183022141456604,0.7166426777839661,0.5319527983665466,0.9792301058769226,1.0,1.0
ईद का चाँद होना,to appear after a long time (a rare person),to be the moon of Eid,to show up once in a blue moon,-0.6740061044692993,-0.3651217520236969,-0.7825495600700378,0.5575628876686096,0.48045697808265686,0.9537768959999084,0.0,1.0
थोथा चना बाजे घना,empty vessels make more noise,hollow chickpea makes loud sound,Empty vessels make the most noise.,-0.31295260787010193,-0.5762239098548889,-0.40175607800483704,0.8657395243644714,0.46810901165008545,0.9736735820770264,1.0,1.0
अंधे के हाथ में आइना,a useless thing in wrong hands,a mirror in a blind person’s hand,It's like giving a mirror to a blind man.,0.1920156180858612,0.22680839896202087,0.0005530454218387604,0.535703718662262,0.586891770362854,0.9786519408226013,0.0,0.0
दिल में कसक रह जाना,to feel unfulfilled desire or regret,for a pang to remain in the heart,to be left with a lingering ache in one's heart,-0.25291708111763,-0.5891736149787903,-0.5687324404716492,0.5320566296577454,0.4704345166683197,0.9573714733123779,1.0,1.0
झूठ सच बनाना,to manipulate facts to appear true,to make a lie into truth,to pass off a lie as the truth,0.41306760907173157,0.4011405408382416,0.22310379147529602,0.817219078540802,0.803218424320221,0.9826744794845581,1.0,1.0
दिल तोड़ना,to break someone's heart,to break the heart,to break someone's heart,-0.07918499410152435,-0.36535775661468506,-0.07918499410152435,0.9721483588218689,0.7883121371269226,0.9721483588218689,1.0,1.0
आँखें चमक उठना,to become excited,for the eyes to light up,Their eyes lit up.,0.42445841431617737,0.04519713670015335,-0.400788813829422,0.6165857911109924,0.667599081993103,0.9855217933654785,1.0,0.0
दिमाग चकरा जाना,to get dizzy/confused,the brain to go dizzy,My head is spinning.,-0.1686154156923294,-0.40221738815307617,-0.32948872447013855,0.49144020676612854,0.6910094618797302,0.9786809086799622,1.0,0.0
सांड की तरह ताकतवर,to be physically strong,strong like a bull,as strong as an ox,0.08655256032943726,0.32264474034309387,-0.16091644763946533,0.6001110672950745,0.5780436396598816,0.9763817191123962,0.0,1.0
उल्टी गंगा बहना,something unusual or against norms happening,the Ganga to flow in reverse,Everything's turned upside down.,-0.194371297955513,0.06577001512050629,-0.056735437363386154,0.5143733024597168,0.47424179315567017,0.9766805768013,0.0,1.0
दिल का चैन खोना,to lose peace due to love or worry,to lose the heart’s peace,lose one's peace of mind,0.05929247662425041,-0.03231148421764374,-0.20657026767730713,0.7175707817077637,0.7677791714668274,0.9707953333854675,1.0,0.0
रात गई बात गई,let bygones be bygones,"night gone, talk gone",Let bygones be bygones.,-0.690705418586731,0.039835911244153976,-0.6761202216148376,0.921642005443573,0.5211915373802185,0.973669707775116,0.0,1.0
पैर रखना,to begin something new,to place a foot,to take the first step,-0.2795439064502716,-0.7228925824165344,-0.5052958130836487,0.5915213227272034,0.42853304743766785,0.982038676738739,1.0,1.0
अंधों में काना राजा,to shine among the incompetent,"among the blind, the one-eyed is king","In the land of the blind, the one-eyed man is king.",0.34349021315574646,0.22784695029258728,-0.5115376710891724,0.5139389634132385,0.5647788047790527,0.9614673256874084,1.0,0.0
दिमाग ठंडा रखना,to stay calm,to keep the brain cool,Keep your cool.,0.14496608078479767,0.3352372944355011,0.23289836943149567,0.7884132266044617,0.8367018103599548,0.9905966520309448,0.0,0.0
झूठ पर झूठ बोलना,to keep lying,to speak lie upon lie,to tell one lie after another,0.15263566374778748,0.012214761227369308,-0.06859952211380005,0.6331847906112671,0.6263254880905151,0.9791056513786316,1.0,1.0
दिल जीतना,to win someone's affection,to win the heart,to win someone's heart,0.13216033577919006,0.04342859238386154,-0.10234326124191284,0.929259181022644,0.7371503710746765,0.9814466238021851,1.0,1.0
आँखें नम होना,to get teary-eyed,for the eyes to become moist,get teary-eyed,0.10935753583908081,-0.12795598804950714,-0.24575915932655334,0.9201305508613586,0.6449288725852966,0.9702591300010681,1.0,1.0
तेल देखो तेल की धार,to wait and watch patiently,look at the oil—the stream of the oil,Wait and see.,0.1433974802494049,0.122041255235672,-0.34180784225463867,0.7504903674125671,0.4010648727416992,0.9597031474113464,1.0,1.0
छक्के छुड़ाना,to defeat completely,to make someone’s sixes come out,to wipe the floor with someone,-0.962471067905426,-0.8033923506736755,-0.7672178149223328,0.3785138428211212,0.3796384334564209,0.9744217395782471,0.0,0.0
दिल बहल जाना,to feel consoled,for the heart to be consoled/amused,to be cheered up,-0.6753655076026917,-0.3792566955089569,-0.4974529445171356,0.5374653935432434,0.7032490968704224,0.9737072587013245,0.0,0.0
पैर उठाना,to show disrespect or overconfidence,to lift the foot,to act high and mighty,-0.4223574101924896,-0.28443631529808044,-0.481242299079895,0.5284329652786255,0.46388116478919983,0.9695640802383423,0.0,1.0
रातों-रात बदलना,to change overnight,to change overnight,change overnight,0.08381091058254242,-0.25729265809059143,-0.25729265809059143,0.9574982523918152,0.9862573742866516,0.9862573742866516,1.0,0.0
झूठ से मुँह मोड़ना,to stay away from falsehood,to turn one’s face away from lies,Turn away from lies.,0.29383665323257446,-0.015231247991323471,-0.021156903356313705,0.870582103729248,0.7601902484893799,0.9847208857536316,1.0,1.0
दिमाग घिसना,to use brain excessively,to grind/wear down the brain,to rack one's brains,-0.5776198506355286,-0.5919528603553772,-0.23137009143829346,0.5534768104553223,0.5705419778823853,0.97596275806427,1.0,0.0
